2022-04-27 11:37:11,673 - INFO -  requestId=VuYb01whz: 耗时：13.42秒, 目标总量: 46, 成功检测: 44 | 96.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 2 | 4.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,182 - INFO -  requestId=oToRyVkPj: 耗时：99.19秒, 目标总量: 251, 成功检测: 173 | 69.0%, 无需检测跳过: 78 | 31.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 20:43:58,721 - INFO -  requestId=oToRyVkPj: 耗时：81.35秒, 目标总量: 251, 成功检测: 118 | 47.0%, 无需检测跳过: 133 | 53.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:04:58,168 - INFO -  requestId=f6L3pTJRw: 耗时：10.0秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:05:25,764 - INFO -  requestId=35EcbJ0Ms: 耗时：11.22秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:05:25,764 - INFO -  requestId=35EcbJ0Ms: 耗时：11.22秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:07:49,475 - INFO -  requestId=07jWCZ86w: 耗时：42.91秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:08:32,339 - INFO -  requestId=07jWCZ86w: 耗时：53.11秒, 目标总量: 113, 成功检测: 85 | 75.0%, 无需检测跳过: 27 | 24.0%, 检测失败: 1 | 1.0%, 
2022-05-16 21:08:32,339 - INFO -  requestId=07jWCZ86w: 耗时：53.11秒, 目标总量: 113, 成功检测: 85 | 75.0%, 无需检测跳过: 27 | 24.0%, 检测失败: 1 | 1.0%, 
2022-05-16 21:08:39,196 - INFO -  requestId=07jWCZ86w: 耗时：48.75秒, 目标总量: 124, 成功检测: 90 | 73.0%, 无需检测跳过: 30 | 24.0%, 检测失败: 4 | 3.0%, 
2022-05-16 21:08:39,196 - INFO -  requestId=07jWCZ86w: 耗时：48.75秒, 目标总量: 124, 成功检测: 90 | 73.0%, 无需检测跳过: 30 | 24.0%, 检测失败: 4 | 3.0%, 
2022-05-16 21:08:39,196 - INFO -  requestId=07jWCZ86w: 耗时：48.75秒, 目标总量: 124, 成功检测: 90 | 73.0%, 无需检测跳过: 30 | 24.0%, 检测失败: 4 | 3.0%, 
2022-05-16 21:09:11,589 - INFO -  requestId=D5hx2uqzc: 耗时：14.62秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:09:11,589 - INFO -  requestId=D5hx2uqzc: 耗时：14.62秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:09:11,589 - INFO -  requestId=D5hx2uqzc: 耗时：14.62秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:09:11,589 - INFO -  requestId=D5hx2uqzc: 耗时：14.62秒, 目标总量: 28, 成功检测: 24 | 86.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 14.000000000000002%, 
2022-05-16 21:11:26,700 - INFO -  requestId=D5hx2uqzc: 耗时：134.53秒, 目标总量: 114, 成功检测: 85 | 75.0%, 无需检测跳过: 28 | 25.0%, 检测失败: 1 | 1.0%, 
2022-05-16 21:11:26,700 - INFO -  requestId=D5hx2uqzc: 耗时：134.53秒, 目标总量: 114, 成功检测: 85 | 75.0%, 无需检测跳过: 28 | 25.0%, 检测失败: 1 | 1.0%, 
2022-05-16 21:11:26,700 - INFO -  requestId=D5hx2uqzc: 耗时：134.53秒, 目标总量: 114, 成功检测: 85 | 75.0%, 无需检测跳过: 28 | 25.0%, 检测失败: 1 | 1.0%, 
2022-05-16 21:11:26,700 - INFO -  requestId=D5hx2uqzc: 耗时：134.53秒, 目标总量: 114, 成功检测: 85 | 75.0%, 无需检测跳过: 28 | 25.0%, 检测失败: 1 | 1.0%, 
2022-05-16 21:11:26,700 - INFO -  requestId=D5hx2uqzc: 耗时：134.53秒, 目标总量: 114, 成功检测: 85 | 75.0%, 无需检测跳过: 28 | 25.0%, 检测失败: 1 | 1.0%, 
2022-05-16 21:11:50,131 - INFO -  requestId=D5hx2uqzc: 耗时：117.55秒, 目标总量: 125, 成功检测: 92 | 74.0%, 无需检测跳过: 31 | 25.0%, 检测失败: 2 | 2.0%, 
2022-05-16 21:11:50,131 - INFO -  requestId=D5hx2uqzc: 耗时：117.55秒, 目标总量: 125, 成功检测: 92 | 74.0%, 无需检测跳过: 31 | 25.0%, 检测失败: 2 | 2.0%, 
2022-05-16 21:11:50,131 - INFO -  requestId=D5hx2uqzc: 耗时：117.55秒, 目标总量: 125, 成功检测: 92 | 74.0%, 无需检测跳过: 31 | 25.0%, 检测失败: 2 | 2.0%, 
2022-05-16 21:11:50,131 - INFO -  requestId=D5hx2uqzc: 耗时：117.55秒, 目标总量: 125, 成功检测: 92 | 74.0%, 无需检测跳过: 31 | 25.0%, 检测失败: 2 | 2.0%, 
2022-05-16 21:11:50,131 - INFO -  requestId=D5hx2uqzc: 耗时：117.55秒, 目标总量: 125, 成功检测: 92 | 74.0%, 无需检测跳过: 31 | 25.0%, 检测失败: 2 | 2.0%, 
2022-05-16 21:11:50,131 - INFO -  requestId=D5hx2uqzc: 耗时：117.55秒, 目标总量: 125, 成功检测: 92 | 74.0%, 无需检测跳过: 31 | 25.0%, 检测失败: 2 | 2.0%, 
2022-05-16 21:12:48,069 - INFO -  requestId=_5mdQP2MA: 耗时：9.15秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:12:48,069 - INFO -  requestId=_5mdQP2MA: 耗时：9.15秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:12:48,069 - INFO -  requestId=_5mdQP2MA: 耗时：9.15秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:12:48,069 - INFO -  requestId=_5mdQP2MA: 耗时：9.15秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:12:48,069 - INFO -  requestId=_5mdQP2MA: 耗时：9.15秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:12:48,069 - INFO -  requestId=_5mdQP2MA: 耗时：9.15秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:12:48,069 - INFO -  requestId=_5mdQP2MA: 耗时：9.15秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:10,326 - INFO -  requestId=MFW2Q7v3c: 耗时：9.56秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:13:57,873 - INFO -  requestId=MFW2Q7v3c: 耗时：35.48秒, 目标总量: 64, 成功检测: 31 | 48.0%, 无需检测跳过: 33 | 52.0%, 检测失败: 0 | 0.0%, 
2022-05-16 21:16:24,927 - INFO -  requestId=w9_oTyyGv: 耗时：9.3秒, 目标总量: 34, 成功检测: 30 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:16:46,249 - INFO -  requestId=brS_Y6tud: 耗时：9.21秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:16:46,249 - INFO -  requestId=brS_Y6tud: 耗时：9.21秒, 目标总量: 33, 成功检测: 29 | 88.0%, 无需检测跳过: 0 | 0.0%, 检测失败: 4 | 12.0%, 
2022-05-16 21:16:56,691 - INFO -  requestId=brS_Y6tud: 耗时：15.64秒, 目标总量: 58, 成功检测: 39 | 67.0%, 无需检测跳过: 17 | 28.999999999999996%, 检测失败: 2 | 3.0%, 
2022-05-16 21:16:56,691 - INFO -  requestId=brS_Y6tud: 耗时：15.64秒, 目标总量: 58, 成功检测: 39 | 67.0%, 无需检测跳过: 17 | 28.999999999999996%, 检测失败: 2 | 3.0%, 
2022-05-16 21:16:56,691 - INFO -  requestId=brS_Y6tud: 耗时：15.64秒, 目标总量: 58, 成功检测: 39 | 67.0%, 无需检测跳过: 17 | 28.999999999999996%, 检测失败: 2 | 3.0%, 
2022-05-16 21:17:15,455 - INFO -  requestId=brS_Y6tud: 耗时：27.93秒, 目标总量: 109, 成功检测: 58 | 53.0%, 无需检测跳过: 47 | 43.0%, 检测失败: 4 | 4.0%, 
2022-05-16 21:17:15,455 - INFO -  requestId=brS_Y6tud: 耗时：27.93秒, 目标总量: 109, 成功检测: 58 | 53.0%, 无需检测跳过: 47 | 43.0%, 检测失败: 4 | 4.0%, 
2022-05-16 21:17:15,455 - INFO -  requestId=brS_Y6tud: 耗时：27.93秒, 目标总量: 109, 成功检测: 58 | 53.0%, 无需检测跳过: 47 | 43.0%, 检测失败: 4 | 4.0%, 
2022-05-16 21:17:15,455 - INFO -  requestId=brS_Y6tud: 耗时：27.93秒, 目标总量: 109, 成功检测: 58 | 53.0%, 无需检测跳过: 47 | 43.0%, 检测失败: 4 | 4.0%, 
2022-05-16 21:17:48,988 - INFO -  requestId=brS_Y6tud: 耗时：52.29秒, 目标总量: 175, 成功检测: 97 | 55.00000000000001%, 无需检测跳过: 76 | 43.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:17:48,988 - INFO -  requestId=brS_Y6tud: 耗时：52.29秒, 目标总量: 175, 成功检测: 97 | 55.00000000000001%, 无需检测跳过: 76 | 43.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:17:48,988 - INFO -  requestId=brS_Y6tud: 耗时：52.29秒, 目标总量: 175, 成功检测: 97 | 55.00000000000001%, 无需检测跳过: 76 | 43.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:17:48,988 - INFO -  requestId=brS_Y6tud: 耗时：52.29秒, 目标总量: 175, 成功检测: 97 | 55.00000000000001%, 无需检测跳过: 76 | 43.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:17:48,988 - INFO -  requestId=brS_Y6tud: 耗时：52.29秒, 目标总量: 175, 成功检测: 97 | 55.00000000000001%, 无需检测跳过: 76 | 43.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:18:33,327 - INFO -  requestId=brS_Y6tud: 耗时：77.87秒, 目标总量: 284, 成功检测: 145 | 51.0%, 无需检测跳过: 137 | 48.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:18:33,327 - INFO -  requestId=brS_Y6tud: 耗时：77.87秒, 目标总量: 284, 成功检测: 145 | 51.0%, 无需检测跳过: 137 | 48.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:18:33,327 - INFO -  requestId=brS_Y6tud: 耗时：77.87秒, 目标总量: 284, 成功检测: 145 | 51.0%, 无需检测跳过: 137 | 48.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:18:33,327 - INFO -  requestId=brS_Y6tud: 耗时：77.87秒, 目标总量: 284, 成功检测: 145 | 51.0%, 无需检测跳过: 137 | 48.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:18:33,327 - INFO -  requestId=brS_Y6tud: 耗时：77.87秒, 目标总量: 284, 成功检测: 145 | 51.0%, 无需检测跳过: 137 | 48.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:18:33,327 - INFO -  requestId=brS_Y6tud: 耗时：77.87秒, 目标总量: 284, 成功检测: 145 | 51.0%, 无需检测跳过: 137 | 48.0%, 检测失败: 2 | 1.0%, 
2022-05-16 21:25:34,875 - INFO -  requestId=brS_Y6tud: 耗时：393.16秒, 目标总量: 894, 成功检测: 578 | 65.0%, 无需检测跳过: 298 | 33.0%, 检测失败: 18 | 2.0%, 
2022-05-16 21:25:34,875 - INFO -  requestId=brS_Y6tud: 耗时：393.16秒, 目标总量: 894, 成功检测: 578 | 65.0%, 无需检测跳过: 298 | 33.0%, 检测失败: 18 | 2.0%, 
2022-05-16 21:25:34,875 - INFO -  requestId=brS_Y6tud: 耗时：393.16秒, 目标总量: 894, 成功检测: 578 | 65.0%, 无需检测跳过: 298 | 33.0%, 检测失败: 18 | 2.0%, 
2022-05-16 21:25:34,875 - INFO -  requestId=brS_Y6tud: 耗时：393.16秒, 目标总量: 894, 成功检测: 578 | 65.0%, 无需检测跳过: 298 | 33.0%, 检测失败: 18 | 2.0%, 
2022-05-16 21:25:34,875 - INFO -  requestId=brS_Y6tud: 耗时：393.16秒, 目标总量: 894, 成功检测: 578 | 65.0%, 无需检测跳过: 298 | 33.0%, 检测失败: 18 | 2.0%, 
2022-05-16 21:25:34,875 - INFO -  requestId=brS_Y6tud: 耗时：393.16秒, 目标总量: 894, 成功检测: 578 | 65.0%, 无需检测跳过: 298 | 33.0%, 检测失败: 18 | 2.0%, 
2022-05-16 21:25:34,875 - INFO -  requestId=brS_Y6tud: 耗时：393.16秒, 目标总量: 894, 成功检测: 578 | 65.0%, 无需检测跳过: 298 | 33.0%, 检测失败: 18 | 2.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:35,288 - INFO -  requestId=brS_Y6tud: 耗时：414.91秒, 目标总量: 866, 成功检测: 585 | 68.0%, 无需检测跳过: 274 | 32.0%, 检测失败: 7 | 1.0%, 
2022-05-16 21:25:46,491 - INFO -  requestId=brS_Y6tud: 耗时：11.2秒, 目标总量: 894, 成功检测: 0 | 0.0%, 无需检测跳过: 894 | 100.0%, 检测失败: 0 | 0.0%, 
